Amplitude ( ADC Kanal) -  (Histogram)	Counts -  (Histogram)
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	1
1210	1
1211	1
1212	1
1213	1
1214	1
1215	1
1216	1
1217	1
1218	1
1219	2
1220	2
1221	2
1222	2
1223	2
1224	2
1225	2
1226	2
1227	2
1228	2
1229	2
1230	2
1231	2
1232	3
1233	3
1234	3
1235	2
1236	2
1237	2
1238	2
1239	1
1240	1
1241	2
1242	2
1243	2
1244	3
1245	3
1246	3
1247	3
1248	3
1249	3
1250	3
1251	2
1252	2
1253	1
1254	1
1255	1
1256	2
1257	2
1258	3
1259	2
1260	2
1261	2
1262	2
1263	2
1264	2
1265	2
1266	2
1267	2
1268	2
1269	3
1270	3
1271	3
1272	4
1273	3
1274	3
1275	3
1276	2
1277	2
1278	3
1279	4
1280	4
1281	5
1282	4
1283	4
1284	3
1285	2
1286	3
1287	4
1288	4
1289	5
1290	5
1291	4
1292	4
1293	4
1294	4
1295	4
1296	3
1297	3
1298	2
1299	1
1300	2
1301	2
1302	2
1303	3
1304	3
1305	3
1306	3
1307	3
1308	2
1309	2
1310	3
1311	3
1312	4
1313	5
1314	5
1315	5
1316	5
1317	4
1318	5
1319	5
1320	5
1321	6
1322	7
1323	7
1324	9
1325	8
1326	10
1327	11
1328	12
1329	14
1330	19
1331	22
1332	32
1333	46
1334	60
1335	73
1336	85
1337	93
1338	95
1339	95
1340	93
1341	92
1342	87
1343	86
1344	89
1345	90
1346	88
1347	92
1348	92
1349	89
1350	91
1351	96
1352	99
1353	96
1354	99
1355	100
1356	105
1357	106
1358	111
1359	112
1360	114
1361	108
1362	111
1363	114
1364	118
1365	118
1366	124
1367	125
1368	121
1369	122
1370	123
1371	124
1372	124
1373	128
1374	131
1375	130
1376	134
1377	136
1378	139
1379	139
1380	145
1381	144
1382	147
1383	148
1384	151
1385	153
1386	163
1387	164
1388	169
1389	173
1390	171
1391	168
1392	172
1393	173
1394	170
1395	178
1396	183
1397	184
1398	185
1399	195
1400	199
1401	194
1402	205
1403	210
1404	212
1405	211
1406	222
1407	217
1408	222
1409	227
1410	233
1411	235
1412	238
1413	237
1414	235
1415	235
1416	230
1417	230
1418	230
1419	223
1420	218
1421	221
1422	225
1423	230
1424	242
1425	242
1426	247
1427	244
1428	249
1429	250
1430	259
1431	258
1432	260
1433	249
1434	243
1435	238
1436	233
1437	236
1438	238
1439	243
1440	244
1441	241
1442	235
1443	236
1444	235
1445	239
1446	242
1447	242
1448	247
1449	244
1450	236
1451	233
1452	231
1453	225
1454	221
1455	224
1456	228
1457	229
1458	229
1459	227
1460	223
1461	218
1462	216
1463	213
1464	209
1465	208
1466	199
1467	200
1468	199
1469	204
1470	204
1471	210
1472	211
1473	207
1474	206
1475	204
1476	204
1477	201
1478	198
1479	196
1480	193
1481	187
1482	185
1483	183
1484	181
1485	180
1486	180
1487	177
1488	176
1489	172
1490	173
1491	175
1492	175
1493	176
1494	176
1495	177
1496	175
1497	170
1498	168
1499	169
1500	165
1501	158
1502	159
1503	160
1504	152
1505	147
1506	150
1507	147
1508	145
1509	146
1510	144
1511	144
1512	144
1513	138
1514	137
1515	139
1516	133
1517	134
1518	138
1519	138
1520	142
1521	143
1522	142
1523	140
1524	138
1525	134
1526	132
1527	132
1528	132
1529	131
1530	130
1531	130
1532	125
1533	124
1534	127
1535	128
1536	128
1537	129
1538	130
1539	129
1540	128
1541	129
1542	133
1543	131
1544	135
1545	136
1546	136
1547	131
1548	133
1549	131
1550	127
1551	128
1552	134
1553	131
1554	132
1555	135
1556	135
1557	132
1558	136
1559	135
1560	138
1561	138
1562	143
1563	145
1564	148
1565	151
1566	149
1567	151
1568	152
1569	152
1570	146
1571	155
1572	150
1573	148
1574	149
1575	155
1576	152
1577	157
1578	163
1579	167
1580	174
1581	176
1582	181
1583	185
1584	188
1585	180
1586	183
1587	180
1588	174
1589	172
1590	182
1591	183
1592	186
1593	190
1594	193
1595	195
1596	196
1597	195
1598	194
1599	196
1600	185
1601	190
1602	192
1603	193
1604	195
1605	201
1606	200
1607	200
1608	200
1609	199
1610	197
1611	195
1612	195
1613	200
1614	199
1615	200
1616	204
1617	204
1618	205
1619	209
1620	207
1621	205
1622	210
1623	210
1624	209
1625	214
1626	210
1627	204
1628	201
1629	206
1630	206
1631	209
1632	210
1633	210
1634	204
1635	204
1636	200
1637	196
1638	189
1639	190
1640	185
1641	183
1642	188
1643	196
1644	193
1645	192
1646	192
1647	187
1648	183
1649	181
1650	182
1651	184
1652	177
1653	175
1654	171
1655	168
1656	168
1657	169
1658	167
1659	165
1660	163
1661	155
1662	153
1663	147
1664	148
1665	147
1666	149
1667	148
1668	151
1669	149
1670	147
1671	147
1672	143
1673	134
1674	135
1675	133
1676	131
1677	135
1678	136
1679	133
1680	136
1681	133
1682	131
1683	137
1684	135
1685	127
1686	126
1687	124
1688	120
1689	120
1690	121
1691	121
1692	121
1693	119
1694	117
1695	118
1696	112
1697	110
1698	111
1699	106
1700	108
1701	106
1702	105
1703	106
1704	107
1705	103
1706	108
1707	106
1708	101
1709	102
1710	99
1711	97
1712	98
1713	97
1714	94
1715	95
1716	95
1717	92
1718	93
1719	94
1720	91
1721	86
1722	83
1723	80
1724	75
1725	73
1726	73
1727	75
1728	74
1729	74
1730	75
1731	73
1732	70
1733	71
1734	74
1735	75
1736	75
1737	80
1738	80
1739	83
1740	81
1741	81
1742	75
1743	72
1744	64
1745	64
1746	63
1747	67
1748	66
1749	68
1750	66
1751	64
1752	59
1753	59
1754	58
1755	59
1756	57
1757	58
1758	58
1759	55
1760	52
1761	53
1762	52
1763	52
1764	54
1765	51
1766	53
1767	54
1768	52
1769	52
1770	54
1771	53
1772	53
1773	54
1774	52
1775	53
1776	53
1777	48
1778	48
1779	47
1780	46
1781	43
1782	41
1783	41
1784	43
1785	39
1786	40
1787	40
1788	40
1789	39
1790	42
1791	40
1792	38
1793	35
1794	35
1795	34
1796	34
1797	35
1798	36
1799	34
1800	36
1801	35
1802	37
1803	37
1804	37
1805	33
1806	32
1807	29
1808	28
1809	27
1810	28
1811	29
1812	29
1813	29
1814	29
1815	29
1816	28
1817	27
1818	25
1819	26
1820	25
1821	26
1822	25
1823	25
1824	24
1825	22
1826	20
1827	20
1828	23
1829	22
1830	23
1831	23
1832	22
1833	22
1834	21
1835	21
1836	20
1837	21
1838	19
1839	18
1840	17
1841	19
1842	20
1843	21
1844	20
1845	20
1846	19
1847	17
1848	16
1849	16
1850	16
1851	15
1852	16
1853	14
1854	15
1855	15
1856	15
1857	15
1858	15
1859	14
1860	14
1861	13
1862	13
1863	13
1864	14
1865	14
1866	14
1867	12
1868	11
1869	12
1870	10
1871	10
1872	11
1873	11
1874	10
1875	9
1876	9
1877	8
1878	7
1879	9
1880	10
1881	10
1882	12
1883	12
1884	12
1885	11
1886	10
1887	8
1888	9
1889	8
1890	8
1891	7
1892	8
1893	6
1894	7
1895	7
1896	8
1897	7
1898	7
1899	7
1900	8
1901	7
1902	7
1903	7
1904	6
1905	6
1906	6
1907	6
1908	7
1909	7
1910	6
1911	6
1912	5
1913	4
1914	4
1915	4
1916	4
1917	4
1918	4
1919	4
1920	4
1921	3
1922	4
1923	4
1924	5
1925	5
1926	6
1927	5
1928	5
1929	5
1930	5
1931	4
1932	4
1933	4
1934	3
1935	3
1936	4
1937	4
1938	3
1939	3
1940	3
1941	3
1942	3
1943	3
1944	3
1945	3
1946	3
1947	3
1948	3
1949	3
1950	3
1951	4
1952	4
1953	4
1954	4
1955	3
1956	2
1957	3
1958	2
1959	1
1960	2
1961	2
1962	2
1963	2
1964	3
1965	3
1966	3
1967	3
1968	2
1969	2
1970	2
1971	2
1972	1
1973	2
1974	2
1975	2
1976	2
1977	2
1978	2
1979	2
1980	2
1981	2
1982	2
1983	2
1984	2
1985	2
1986	3
1987	3
1988	3
1989	4
1990	3
1991	3
1992	3
1993	3
1994	3
1995	3
1996	2
1997	1
1998	1
1999	2
2000	3
2001	3
2002	3
2003	3
2004	2
2005	3
2006	2
2007	2
2008	2
2009	2
2010	1
2011	1
2012	1
2013	1
2014	1
2015	1
2016	2
2017	2
2018	2
2019	2
2020	2
2021	2
2022	2
2023	2
2024	2
2025	2
2026	3
2027	3
2028	2
2029	2
2030	1
2031	1
2032	1
2033	1
2034	1
2035	2
2036	2
2037	2
2038	3
2039	3
2040	3
2041	3
2042	2
2043	2
2044	1
2045	1
2046	3
2047	1505
